Date,State,Confirmed,Tested,Probability
2020-11-21,Rajasthan,240676,4149854.0,0.05799625721772381
2020-11-21,Sikkim,4691,60557.0,0.07746420727578975
2020-11-21,Telangana,262653,5092689.0,0.05157452182923403
2020-11-21,Tamil Nadu,768340,11470429.0,0.06698441706059992
2020-11-21,Tripura,32364,508813.0,0.06360686539062485
2020-11-21,Uttar Pradesh,524223,17810564.0,0.029433262192033897
2020-11-21,Uttarakhand,70790,1236008.0,0.05727309208354638
2020-11-21,West Bengal,452770,5478311.0,0.08264773577111632
2020-11-22,Andaman and Nicobar Islands,4641,117093.0,0.03963516179447106
2020-11-22,Andhra Pradesh,862213,9615090.0,0.08967289957764306
2020-11-22,Arunachal Pradesh,16061,350713.0,0.04579527990122978
2020-11-22,Assam,211513,5137976.0,0.04116659945472692
2020-11-22,Bihar,230632,13637477.0,0.016911632554907335
2020-11-22,Chandigarh,16671,132090.0,0.12620940267999092
2020-11-22,Chhattisgarh,223436,2314369.0,0.09654294539894027
2020-11-22,Delhi,529863,5815971.0,0.09110482153366996
2020-11-22,Dadra and Nagar Haveli and Daman and Diu,3316,72410.0,0.04579477972655711
2020-11-22,Goa,46826,332738.0,0.14072934260589412
2020-11-22,Gujarat,197412,7235184.0,0.027285000630253495
2020-11-22,Himachal Pradesh,34327,487736.0,0.07038028769662276
2020-11-22,Haryana,217300,3175091.0,0.06843898332362758
2020-11-22,Jharkhand,107469,3908002.0,0.027499730041079817
2020-11-22,Jammu and Kashmir,106548,2810409.0,0.03791191958181176
2020-11-22,Karnataka,873046,10233378.0,0.08531356898963373
2020-11-22,Kerala,562696,5857241.0,0.09606843904835058
2020-11-22,Ladakh,7939,88444.0,0.08976301388449189
2020-11-22,Maharashtra,1780208,10213026.0,0.17430759502619497
2020-11-22,Meghalaya,11339,228455.0,0.04963340701669913
2020-11-22,Manipur,23402,400411.0,0.05844494781611894
2020-11-22,Madhya Pradesh,193044,3500180.0,0.05515259215240359
2020-11-22,Mizoram,3647,140073.0,0.02603642386469912
2020-11-22,Nagaland,10777,109416.0,0.09849564963076698
2020-11-22,Odisha,313961,5563926.0,0.05642796111954041
2020-11-22,Punjab,146346,3015699.0,0.04852805270021975
2020-11-22,Puducherry,36693,384417.0,0.09545103364315313
2020-11-22,Rajasthan,243936,4179816.0,0.05836046371419221
2020-11-22,Sikkim,4722,61087.0,0.07729958911061273
2020-11-22,Telangana,263526,5134335.0,0.05132621848788597
2020-11-22,Tamil Nadu,769995,11541238.0,0.06671684614770097
2020-11-22,Tripura,32412,511457.0,0.06337189636665448
2020-11-22,Uttar Pradesh,526780,17985811.0,0.029288643142085725
2020-11-22,Uttarakhand,71256,1245090.0,0.05722959786039564
2020-11-22,West Bengal,456361,5522964.0,0.08262972563283048
2020-11-23,Andaman and Nicobar Islands,4656,118654.0,0.03924014361083487
2020-11-23,Andhra Pradesh,862758,9662220.0,0.08929190186106299
2020-11-23,Arunachal Pradesh,16092,351737.0,0.045750091687823576
2020-11-23,Assam,211682,5163201.0,0.040998210218815806
2020-11-23,Bihar,231044,13743532.0,0.01681110794517741
2020-11-23,Chandigarh,16769,133478.0,0.12563119015867782
2020-11-23,Chhattisgarh,225497,2347120.0,0.09607391185793654
2020-11-23,Delhi,534317,5853278.0,0.09128508845812551
2020-11-23,Dadra and Nagar Haveli and Daman and Diu,3320,72410.0,0.0458500207153708
2020-11-23,Goa,46901,334198.0,0.1403389607358512
2020-11-23,Gujarat,198899,7304705.0,0.027228888777849344
2020-11-23,Himachal Pradesh,34781,490994.0,0.07083793284642989
2020-11-23,Haryana,219963,3199408.0,0.06875115646394583
2020-11-23,Jharkhand,107688,3924648.0,0.027438893882967337
2020-11-23,Jammu and Kashmir,106899,2831855.0,0.03774875479147061
2020-11-23,Karnataka,874555,10329473.0,0.08466598441178945
2020-11-23,Kerala,566453,5892900.0,0.09612465848733222
2020-11-23,Ladakh,7945,89436.0,0.08883447381367682
2020-11-23,Maharashtra,1784361,10281543.0,0.17354992339184888
2020-11-23,Meghalaya,11397,231117.0,0.049312685782525734
2020-11-23,Manipur,23652,400411.0,0.059069306287789294
2020-11-23,Madhya Pradesh,194745,3530106.0,0.05516689867103141
2020-11-23,Mizoram,3660,140387.0,0.026070790030415923
2020-11-23,Nagaland,10852,109931.0,0.09871646760240514
2020-11-23,Odisha,314629,5604532.0,0.05613831806116907
2020-11-23,Punjab,147057,3024921.0,0.04861515391641633
2020-11-23,Puducherry,36718,387618.0,0.09472728304671094
2020-11-23,Rajasthan,247168,4194121.0,0.0589320145985297
2020-11-23,Sikkim,4736,61135.0,0.0774678989122434
2020-11-23,Telangana,264128,5158474.0,0.051202739414795924
2020-11-23,Tamil Nadu,771619,11606250.0,0.06648305869682283
2020-11-23,Tripura,32431,513037.0,0.06321376430939679
2020-11-23,Uttar Pradesh,528833,18121693.0,0.02918231756823162
2020-11-23,Uttarakhand,71632,1256524.0,0.05700806351490302
2020-11-23,West Bengal,459918,5565331.0,0.08263982861037376
2020-11-24,Andaman and Nicobar Islands,4667,120324.0,0.03878694192347329
2020-11-24,Andhra Pradesh,863843,9727321.0,0.08880584901022594
2020-11-24,Arunachal Pradesh,16144,353201.0,0.04570768485932939
2020-11-24,Assam,211839,5184973.0,0.04085633618535719
2020-11-24,Bihar,231697,13871236.0,0.016703414173041248
2020-11-24,Chandigarh,16848,134281.0,0.1254682345231269
2020-11-24,Chhattisgarh,227326,2380169.0,0.09550834415539401
2020-11-24,Delhi,540541,5914659.0,0.091390053086746
2020-11-24,Dadra and Nagar Haveli and Daman and Diu,3320,72410.0,0.0458500207153708
2020-11-24,Goa,47068,336202.0,0.13999916716735772
2020-11-24,Gujarat,200409,7389330.0,0.027121403428998297
2020-11-24,Himachal Pradesh,35729,497066.0,0.07187979061130716
2020-11-24,Haryana,222292,3232433.0,0.06876925213917813
2020-11-24,Jharkhand,107921,3946256.0,0.027347693611362262
2020-11-24,Jammu and Kashmir,107330,2856746.0,0.03757071857280976
2020-11-24,Karnataka,876425,10447705.0,0.08388684404852549
2020-11-24,Kerala,571873,5952883.0,0.0960665613619485
2020-11-24,Ladakh,8028,90344.0,0.08886035597272647
2020-11-24,Maharashtra,1789800,10366579.0,0.1726509777237023
2020-11-24,Meghalaya,11454,232602.0,0.04924291278664844
2020-11-24,Manipur,23942,406095.0,0.05895664807495783
2020-11-24,Madhya Pradesh,196511,3562371.0,0.05516297993667701
2020-11-24,Mizoram,3710,142133.0,0.026102312622684386
2020-11-24,Nagaland,10931,110382.0,0.09902882716384918
2020-11-24,Odisha,315271,5642407.0,0.05587526741690204
2020-11-24,Punjab,147665,3051542.0,0.048390289237375726
2020-11-24,Puducherry,36769,391854.0,0.09383341754837261
2020-11-24,Rajasthan,250482,4225732.0,0.059275410745404586
2020-11-24,Sikkim,4777,61366.0,0.07784440895609947
2020-11-24,Telangana,265049,5201214.0,0.050959064556851535
2020-11-24,Tamil Nadu,773176,11673521.0,0.06623331555235135
2020-11-24,Tripura,32490,515452.0,0.0630320573011648
2020-11-24,Uttar Pradesh,531050,18292171.0,0.02903154579081947
2020-11-24,Uttarakhand,72160,1267525.0,0.056929843592828544
2020-11-24,West Bengal,463463,5609893.0,0.08261530121875765
2020-11-25,Andaman and Nicobar Islands,4677,121931.0,0.038357759716561
2020-11-25,Andhra Pradesh,864674,9788047.0,0.08833978831527883
2020-11-25,Arunachal Pradesh,16174,354379.0,0.04564040194255303
2020-11-25,Assam,212021,5209399.0,0.040699704514858624
2020-11-25,Bihar,232460,14002979.0,0.016600753311134725
2020-11-25,Chandigarh,16935,135876.0,0.12463569725337809
2020-11-25,Chhattisgarh,229203,2414011.0,0.09494695757392986
2020-11-25,Delhi,545787,5976437.0,0.09132314119600023
2020-11-25,Dadra and Nagar Haveli and Daman and Diu,3322,72410.0,0.04587764120977766
2020-11-25,Goa,47193,338144.0,0.1395648007949276
2020-11-25,Gujarat,201949,7480789.0,0.02699568187259392
2020-11-25,Himachal Pradesh,36566,502357.0,0.07278887325149247
2020-11-25,Haryana,224489,3269677.0,0.06865785213646486
2020-11-25,Jharkhand,108158,3965685.0,0.027273472300497897
2020-11-25,Jammu and Kashmir,107819,2885308.0,0.037368280959952975
2020-11-25,Karnataka,878055,10570159.0,0.08306923292260789
2020-11-25,Kerala,578364,6018925.0,0.09609091324447472
2020-11-25,Ladakh,8119,90815.0,0.0894015305841546
2020-11-25,Maharashtra,1795959,10456962.0,0.17174768350501798
2020-11-25,Meghalaya,11513,234160.0,0.04916723607789546
2020-11-25,Manipur,24135,406095.0,0.0594319063273372
2020-11-25,Madhya Pradesh,198284,3595382.0,0.055149633613340666
2020-11-25,Mizoram,3745,143687.0,0.026063596567539166
2020-11-25,Nagaland,10991,110864.0,0.09913948621734738
2020-11-25,Odisha,316001,5685860.0,0.055576641000657775
2020-11-25,Punjab,148435,3075865.0,0.0482579697093338
2020-11-25,Puducherry,36820,395113.0,0.09318853087597725
2020-11-25,Rajasthan,253767,4259050.0,0.05958300559984034
2020-11-25,Sikkim,4819,61366.0,0.07852882703777336
2020-11-25,Telangana,266042,5248807.0,0.05068618449868704
2020-11-25,Tamil Nadu,774710,11741603.0,0.06597991773354966
2020-11-25,Tripura,32525,517834.0,0.06280970349571484
2020-11-25,Uttar Pradesh,533355,18470887.0,0.028875440578462745
2020-11-25,Uttarakhand,72642,1277786.0,0.05684989505284922
2020-11-25,West Bengal,466991,5654524.0,0.08258714615058668
2020-11-26,Andaman and Nicobar Islands,4682,123165.0,0.03801404619818942
2020-11-26,Andhra Pradesh,865705,9855316.0,0.08784142487161244
2020-11-26,Arunachal Pradesh,16204,355611.0,0.04556664445138086
2020-11-26,Assam,212171,5230177.0,0.040566695926352016
2020-11-26,Bihar,233142,14138915.0,0.01648938408640267
2020-11-26,Chandigarh,17051,137442.0,0.12405960332358376
2020-11-26,Chhattisgarh,230956,2448167.0,0.09433833557923132
2020-11-26,Delhi,551262,6039703.0,0.09127303114076966
2020-11-26,Dadra and Nagar Haveli and Daman and Diu,3323,72410.0,0.04589145145698108
2020-11-26,Goa,47341,340036.0,0.13922349398299003
2020-11-26,Gujarat,203509,7551609.0,0.026949091246646906
2020-11-26,Himachal Pradesh,37497,508837.0,0.07369157510165338
2020-11-26,Haryana,226611,3335699.0,0.06793508646913286
2020-11-26,Jharkhand,108388,3984496.0,0.027202436644433826
2020-11-26,Jammu and Kashmir,108306,2912826.0,0.03718244756123435
2020-11-26,Karnataka,879560,10690557.0,0.08227447830828646
2020-11-26,Kerala,583742,6074921.0,0.09609046767850973
2020-11-26,Ladakh,8228,91578.0,0.08984690646225076
2020-11-26,Maharashtra,1802365,10547333.0,0.17088348305680687
2020-11-26,Meghalaya,11581,235838.0,0.049105742077188576
2020-11-26,Manipur,24294,406095.0,0.05982344032800207
2020-11-26,Madhya Pradesh,199952,3629507.0,0.05509067760442396
2020-11-26,Mizoram,3765,145189.0,0.0259317165900998
2020-11-26,Nagaland,11060,111551.0,0.09914747514589739
2020-11-26,Odisha,316645,5732590.0,0.05523594047367769
2020-11-26,Punjab,149278,3103006.0,0.04810754474854383
2020-11-26,Puducherry,36840,395810.0,0.0930749602081807
2020-11-26,Rajasthan,256947,4290454.0,0.0598880677895626
2020-11-26,Sikkim,4871,61863.0,0.07873850282074907
2020-11-26,Telangana,266904,5289908.0,0.05045531982786846
2020-11-26,Tamil Nadu,776174,11802567.0,0.0657631513551247
2020-11-26,Tripura,32575,519862.0,0.06266085999746086
2020-11-26,Uttar Pradesh,535449,18636313.0,0.028731487821652277
2020-11-26,Uttarakhand,72997,1288946.0,0.056633094016351346
2020-11-26,West Bengal,470498,5699237.0,0.08255455949629749
2020-11-27,Andaman and Nicobar Islands,4689,124832.0,0.03756248397846706
2020-11-27,Andhra Pradesh,866438,9913068.0,0.08740361712438571
2020-11-27,Arunachal Pradesh,16231,356661.0,0.0455081996629853
2020-11-27,Assam,212320,5256021.0,0.040395576806104845
2020-11-27,Bihar,233840,14275274.0,0.01638077139535115
2020-11-27,Chandigarh,17157,140730.0,0.12191430398635686
2020-11-27,Chhattisgarh,232835,2481567.0,0.09382579636173434
2020-11-27,Delhi,556744,6104158.0,0.09120733768686852
2020-11-27,Dadra and Nagar Haveli and Daman and Diu,3325,72410.0,0.04591907195138793
2020-11-27,Goa,47491,342681.0,0.13858661554040055
2020-11-27,Gujarat,205116,7620892.0,0.026914959561164232
2020-11-27,Himachal Pradesh,38327,515434.0,0.074358695778703
2020-11-27,Haryana,228746,3378052.0,0.06771535784529072
2020-11-27,Jharkhand,108577,4004056.0,0.0271167536118376
2020-11-27,Jammu and Kashmir,108871,2940302.0,0.03702714891191449
2020-11-27,Karnataka,881086,10804148.0,0.08155071552148305
2020-11-27,Kerala,587708,6114029.0,0.09612450317131306
2020-11-27,Ladakh,8272,91578.0,0.0903273712026906
2020-11-27,Maharashtra,1808550,10635600.0,0.17004682387453457
2020-11-27,Meghalaya,11633,237388.0,0.049004161962693985
2020-11-27,Manipur,24516,413240.0,0.059326299486980934
2020-11-27,Madhya Pradesh,201597,3660907.0,0.05506750103184812
2020-11-27,Mizoram,3788,146556.0,0.025846775294085536
2020-11-27,Nagaland,11091,112061.0,0.09897288084168444
2020-11-27,Odisha,317239,5777570.0,0.054908724602211655
2020-11-27,Punjab,150086,3128711.0,0.04797055400770477
2020-11-27,Puducherry,36856,397419.0,0.09273839449044963
2020-11-27,Rajasthan,260040,4322512.0,0.060159462830872416
2020-11-27,Sikkim,4908,62084.0,0.07905418465305071
2020-11-27,Telangana,267665,5332150.0,0.0501983252534156
2020-11-27,Tamil Nadu,777616,11864177.0,0.06554318938431213
2020-11-27,Tripura,32607,521455.0,0.06253080323326078
2020-11-27,Uttar Pradesh,537747,18819807.0,0.02857345986598056
2020-11-27,Uttarakhand,73527,1303595.0,0.056403254078145434
2020-11-27,West Bengal,473987,5744364.0,0.08251339922052293
2020-11-28,Andaman and Nicobar Islands,4698,126331.0,0.03718802194235778
2020-11-28,Andhra Pradesh,867063,9962416.0,0.08703340635444254
2020-11-28,Arunachal Pradesh,16262,357695.0,0.045463313716993525
2020-11-28,Assam,212483,5279948.0,0.040243388760646884
2020-11-28,Bihar,234553,14412044.0,0.016274790723647528
2020-11-28,Chandigarh,17246,140730.0,0.12254672067078803
2020-11-28,Chhattisgarh,234725,2513159.0,0.09339838824364077
2020-11-28,Delhi,561742,6173209.0,0.09099675711611255
2020-11-28,Dadra and Nagar Haveli and Daman and Diu,3325,72410.0,0.04591907195138793
2020-11-28,Goa,47689,345201.0,0.13814849899044324
2020-11-28,Gujarat,206714,7690779.0,0.026878161497034307
2020-11-28,Himachal Pradesh,38977,520785.0,0.0748427854104861
2020-11-28,Haryana,230713,3413893.0,0.06758061837321791
2020-11-28,Jharkhand,108786,4038983.0,0.02693400789258088
2020-11-28,Jammu and Kashmir,109383,2969672.0,0.036833360721318716
2020-11-28,Karnataka,882608,10914872.0,0.08086288139705165
2020-11-28,Kerala,593958,6178012.0,0.09614063553130037
2020-11-28,Ladakh,8328,92542.0,0.08999157139461002
2020-11-28,Maharashtra,1814515,10722198.0,0.16922976053976993
2020-11-28,Meghalaya,11704,239176.0,0.048934675719971905
2020-11-28,Manipur,24751,415891.0,0.05951318975404613
2020-11-28,Madhya Pradesh,203231,3691219.0,0.05505796323653514
2020-11-28,Mizoram,3806,148003.0,0.02571569495212935
2020-11-28,Nagaland,11115,112347.0,0.0989345509893455
2020-11-28,Odisha,317789,5819584.0,0.054606824130384576
2020-11-28,Punjab,150805,3156767.0,0.047771976835794344
2020-11-28,Puducherry,36902,400323.0,0.092180564194413
2020-11-28,Rajasthan,262805,4358971.0,0.06029060528276054
2020-11-28,Sikkim,4967,62363.0,0.07964658531501051
2020-11-28,Telangana,268418,5374141.0,0.049946214660166154
2020-11-28,Tamil Nadu,779046,11930240.0,0.06530011131377073
2020-11-28,Tripura,32638,523099.0,0.06239354309604874
2020-11-28,Uttar Pradesh,539899,18994692.0,0.02842367752001454
2020-11-28,Uttarakhand,73951,1315525.0,0.056214059025864196
2020-11-28,West Bengal,477446,5789547.0,0.08246690112369759
2020-11-29,Andaman and Nicobar Islands,4704,127912.0,0.03677528300706736
2020-11-29,Andhra Pradesh,867683,10017126.0,0.08661995466563963
2020-11-29,Arunachal Pradesh,16269,358294.0,0.04540684465829738
2020-11-29,Assam,212617,5291506.0,0.04018081052917638
2020-11-29,Bihar,235159,14547988.0,0.016164365821583027
2020-11-29,Chandigarh,17342,141616.0,0.12245791435995933
2020-11-29,Chhattisgarh,235998,2537122.0,0.09301799440468374
2020-11-29,Delhi,566648,6237395.0,0.09084690002797642
2020-11-29,Dadra and Nagar Haveli and Daman and Diu,3327,72410.0,0.04594669244579478
2020-11-29,Goa,47804,347199.0,0.13768472835463236
2020-11-29,Gujarat,208278,7759739.0,0.026840851219351577
2020-11-29,Himachal Pradesh,40003,525941.0,0.07605986222789249
2020-11-29,Haryana,232522,3540820.0,0.06566896933478686
2020-11-29,Jharkhand,108984,4134660.0,0.026358636502154954
2020-11-29,Jammu and Kashmir,109854,2995668.0,0.036670952855923956
2020-11-29,Karnataka,883899,11020300.0,0.08020643721132818
2020-11-29,Kerala,599601,6227787.0,0.09627834092591799
2020-11-29,Ladakh,8403,93077.0,0.09028009067761102
2020-11-29,Maharashtra,1820059,10804422.0,0.16845500851410655
2020-11-29,Meghalaya,11740,239176.0,0.04908519249423019
2020-11-29,Manipur,24912,418298.0,0.059555627806013894
2020-11-29,Madhya Pradesh,204745,3722973.0,0.05499502682399254
2020-11-29,Mizoram,3823,149061.0,0.02564721825293001
2020-11-29,Nagaland,11159,112820.0,0.0989097677716717
2020-11-29,Odisha,318307,5863199.0,0.05428896409622119
2020-11-29,Punjab,151538,3181773.0,0.047626904873477774
2020-11-29,Puducherry,36935,403249.0,0.09159353154006582
2020-11-29,Rajasthan,265386,4395899.0,0.06037126876663909
2020-11-29,Sikkim,4986,62566.0,0.07969184541124573
2020-11-29,Telangana,269223,5420421.0,0.049668282223834646
2020-11-29,Tamil Nadu,780505,11997385.0,0.06505626017669684
2020-11-29,Tripura,32638,523099.0,0.06239354309604874
2020-11-29,Uttar Pradesh,541873,19170240.0,0.02826636494900429
2020-11-29,Uttarakhand,74340,1327314.0,0.05600784742721014
2020-11-29,West Bengal,480813,5834755.0,0.08240500243797726
2020-11-30,Andaman and Nicobar Islands,4710,129389.0,0.036401857963196255
2020-11-30,Andhra Pradesh,868064,10057854.0,0.08630707902500871
2020-11-30,Arunachal Pradesh,16282,359123.0,0.04533822673568666
2020-11-30,Assam,212776,5314189.0,0.04003922329446694
2020-11-30,Bihar,235616,14664431.0,0.016067176421642272
2020-11-30,Chandigarh,17409,142326.0,0.12231777749673285
2020-11-30,Chhattisgarh,237322,2563606.0,0.09257350778551775
2020-11-30,Delhi,570374,6288065.0,0.09070739567736656
2020-11-30,Dadra and Nagar Haveli and Daman and Diu,3327,72410.0,0.04594669244579478
2020-11-30,Goa,47963,348871.0,0.13748061604432585
2020-11-30,Gujarat,209780,7825615.0,0.026806838823530164
2020-11-30,Himachal Pradesh,40518,529355.0,0.07654220702553106
2020-11-30,Haryana,234126,3571541.0,0.0655532163847482
2020-11-30,Jharkhand,109151,4178915.0,0.026119459237625077
2020-11-30,Jammu and Kashmir,110224,3014877.0,0.03656003213398092
2020-11-30,Karnataka,884897,11101633.0,0.07970872393277638
2020-11-30,Kerala,602983,6262476.0,0.09628507957555446
2020-11-30,Ladakh,8415,93077.0,0.09040901619089571
2020-11-30,Maharashtra,1823896,10856384.0,0.1680021635196397
2020-11-30,Meghalaya,11810,241631.0,0.04887617896710273
2020-11-30,Manipur,25047,420342.0,0.05958719328546755
2020-11-30,Madhya Pradesh,206128,3751131.0,0.054950893477193945
2020-11-30,Mizoram,3825,150119.0,0.025479786036411115
2020-11-30,Nagaland,11186,113046.0,0.09895086955752526
2020-11-30,Odisha,318725,5904570.0,0.053979375297439104
2020-11-30,Punjab,152091,3193166.0,0.04763015765544291
2020-11-30,Puducherry,36968,405325.0,0.09120582248812681
2020-11-30,Rajasthan,268063,4411509.0,0.06076446857526529
2020-11-30,Sikkim,4990,62596.0,0.0797175538373059
2020-11-30,Telangana,269816,5453461.0,0.049476103340612504
2020-11-30,Tamil Nadu,781915,12060001.0,0.06483540092575449
2020-11-30,Tripura,32692,526407.0,0.062104037370323724
2020-11-30,Uttar Pradesh,543888,19322658.0,0.028147680303610405
2020-11-30,Uttarakhand,74795,1340279.0,0.05580554496489164
2020-11-30,West Bengal,483484,5872933.0,0.08232411301133523
2020-12-01,Andaman and Nicobar Islands,4718,131080.0,0.035993286542569426
2020-12-01,Andhra Pradesh,868749,10109708.0,0.085932155508349
2020-12-01,Arunachal Pradesh,16296,360088.0,0.04525560418564351
2020-12-01,Assam,212998,5342717.0,0.03986698153767081
2020-12-01,Bihar,236098,14794415.0,0.01595858977864282
2020-12-01,Chandigarh,17537,144204.0,0.12161243793514744
2020-12-01,Chhattisgarh,239215,2597019.0,0.09211137846892918
2020-12-01,Delhi,574380,6346521.0,0.09050312761905302
2020-12-01,Dadra and Nagar Haveli and Daman and Diu,3329,72410.0,0.04597431294020163
2020-12-01,Goa,48124,350919.0,0.13713706011928678
2020-12-01,Gujarat,211257,7894467.0,0.026760134661402726
2020-12-01,Himachal Pradesh,41227,534894.0,0.07707508403534158
2020-12-01,Haryana,235997,3601262.0,0.06553174970329846
2020-12-01,Jharkhand,109332,4215824.0,0.025933720193252848
2020-12-01,Jammu and Kashmir,110678,3037239.0,0.03644033281542875
2020-12-01,Karnataka,886227,11197240.0,0.0791469147754268
2020-12-01,Kerala,608358,6321285.0,0.09623960950977531
2020-12-01,Ladakh,8477,94356.0,0.08984060367120268
2020-12-01,Maharashtra,1828826,10915683.0,0.16754114240950382
2020-12-01,Meghalaya,11875,243668.0,0.048734343450925026
2020-12-01,Manipur,25245,423035.0,0.05967591334050374
2020-12-01,Madhya Pradesh,207485,3779891.0,0.05489179449883608
2020-12-01,Mizoram,3847,151056.0,0.02546737633725241
2020-12-01,Nagaland,11209,113371.0,0.09887008141411825
2020-12-01,Odisha,319103,5940901.0,0.053712896410830616
2020-12-01,Punjab,152709,3208209.0,0.04759945502303622
2020-12-01,Puducherry,37020,408641.0,0.09059296546357316
2020-12-01,Rajasthan,270410,4435119.0,0.06097017915415573
2020-12-01,Sikkim,5032,62809.0,0.0801159069560095
2020-12-01,Telangana,270318,5500058.0,0.04914820898252346
2020-12-01,Tamil Nadu,783319,12125059.0,0.06460331450758301
2020-12-01,Tripura,32723,528241.0,0.061947103689414494
2020-12-01,Uttar Pradesh,545545,19466684.0,0.028024546964444483
2020-12-01,Uttarakhand,75268,1352453.0,0.05565295060161055
2020-12-01,West Bengal,486799,5916174.0,0.08228273881058941
2020-12-02,Andaman and Nicobar Islands,4723,132784.0,0.035569044463188336
2020-12-02,Andhra Pradesh,869412,10166696.0,0.08551568769244207
2020-12-02,Arunachal Pradesh,16320,361250.0,0.0451764705882353
2020-12-02,Assam,213171,5368608.0,0.03970694079359119
2020-12-02,Bihar,236778,14921021.0,0.01586875321735691
2020-12-02,Chandigarh,17642,145958.0,0.12087038737170967
2020-12-02,Chhattisgarh,240863,2631183.0,0.09154171336619307
2020-12-02,Delhi,578324,6425470.0,0.09000493349124655
2020-12-02,Dadra and Nagar Haveli and Daman and Diu,3333,72410.0,0.04602955392901533
2020-12-02,Goa,48241,352922.0,0.1366902601708026
2020-12-02,Gujarat,212769,7963653.0,0.026717512679168717
2020-12-02,Himachal Pradesh,41860,543120.0,0.07707320665782884
2020-12-02,Haryana,237604,3633138.0,0.06539911228255024
2020-12-02,Jharkhand,109538,4230863.0,0.025890226178441608
2020-12-02,Jammu and Kashmir,111130,3064139.0,0.03626793693105959
2020-12-02,Karnataka,887667,11303158.0,0.07853265432545489
2020-12-02,Kerala,614674,6378278.0,0.09636989795678395
2020-12-02,Ladakh,8623,95168.0,0.09060818762609281
2020-12-02,Maharashtra,1832176,10989496.0,0.1667206576170554
2020-12-02,Meghalaya,11954,245177.0,0.048756612569694546
2020-12-02,Manipur,25392,426119.0,0.059588988052633185
2020-12-02,Madhya Pradesh,208924,3809683.0,0.05484025836270367
2020-12-02,Mizoram,3869,152137.0,0.025431025983159914
2020-12-02,Nagaland,11254,113727.0,0.09895627247707228
2020-12-02,Odisha,319583,5977970.0,0.05346012107789099
2020-12-02,Punjab,153308,3237858.0,0.04734858662733202
2020-12-02,Puducherry,37079,412072.0,0.08998184783241764
2020-12-02,Rajasthan,272400,4472909.0,0.06089996465387514
2020-12-02,Sikkim,5072,63147.0,0.0803205219567042
2020-12-02,Telangana,270883,5551620.0,0.048793505319168096
2020-12-02,Tamil Nadu,784747,12193913.0,0.06435563383140425
2020-12-02,Tripura,32761,530422.0,0.06176402939546248
2020-12-02,Uttar Pradesh,547308,19618283.0,0.027897854261761848
2020-12-02,Uttarakhand,75784,1367575.0,0.05541487669780451
2020-12-02,West Bengal,490070,5958798.0,0.08224309667822269
2020-12-03,Andaman and Nicobar Islands,4729,134355.0,0.0351977968813963
2020-12-03,Andhra Pradesh,870076,10229745.0,0.08505353750264547
2020-12-03,Arunachal Pradesh,16348,362267.0,0.04512693676211192
2020-12-03,Assam,213336,5396616.0,0.039531439702213386
2020-12-03,Bihar,237349,15047551.0,0.01577326436707209
2020-12-03,Chandigarh,17717,147467.0,0.1201421334942733
2020-12-03,Chhattisgarh,242418,2667761.0,0.09086945944558002
2020-12-03,Delhi,582058,6500700.0,0.08953774208931346
2020-12-03,Dadra and Nagar Haveli and Daman and Diu,3333,72410.0,0.04602955392901533
2020-12-03,Goa,48365,354812.0,0.13631162418407494
2020-12-03,Gujarat,214309,8033388.0,0.026677287341281164
2020-12-03,Himachal Pradesh,42697,551239.0,0.07745642089910185
2020-12-03,Haryana,239239,3669876.0,0.06518994102253046
2020-12-03,Jharkhand,109771,4265795.0,0.025732835262829087
2020-12-03,Jammu and Kashmir,111712,3094143.0,0.03610434294730399
2020-12-03,Karnataka,889113,11411843.0,0.07791142938086337
2020-12-03,Kerala,620050,6438754.0,0.09629968779673831
2020-12-03,Ladakh,8691,95672.0,0.09084162555397608
2020-12-03,Maharashtra,1837358,11059305.0,0.16613684132954104
2020-12-03,Meghalaya,12005,247928.0,0.04842131586589655
2020-12-03,Manipur,25538,428199.0,0.059640494256175285
2020-12-03,Madhya Pradesh,210374,3840006.0,0.05478481023206735
2020-12-03,Mizoram,3881,153180.0,0.02533620577098838
2020-12-03,Nagaland,11283,113952.0,0.0990153748946925
2020-12-03,Odisha,320017,6019855.0,0.05316025053759601
2020-12-03,Punjab,154064,3265505.0,0.04717922649023658
2020-12-03,Puducherry,37119,414952.0,0.08945371994833137
2020-12-03,Rajasthan,274486,4512399.0,0.06082928393521938
2020-12-03,Sikkim,5100,63338.0,0.08052038270864252
2020-12-03,Telangana,271492,5605306.0,0.048434822291593
2020-12-03,Tamil Nadu,786163,12264069.0,0.06410294984478643
2020-12-03,Tripura,32800,533103.0,0.06152657178819103
2020-12-03,Uttar Pradesh,549228,19788497.0,0.027754912361459286
2020-12-03,Uttarakhand,76275,1380312.0,0.0552592457357467
2020-12-03,West Bengal,493316,6002928.0,0.08217922986915718
2020-12-04,Andaman and Nicobar Islands,4742,135952.0,0.03487995763210545
2020-12-04,Andhra Pradesh,870675,10293151.0,0.08458780017897338
2020-12-04,Arunachal Pradesh,16367,363062.0,0.04508045457800596
2020-12-04,Assam,213505,5425067.0,0.039355274321957685
2020-12-04,Bihar,237968,15174056.0,0.015682557122499087
2020-12-04,Chandigarh,17828,149019.0,0.11963575114582704
2020-12-04,Chhattisgarh,243997,2702320.0,0.09029167530122266
2020-12-04,Delhi,586125,6585703.0,0.08899961021625179
